date,P1,P15,P8,P6,P3,P13,P2,P9,P5,P16,P12,P14,P11,P4,P10,P7,P1_1d,P1_2d,P1_sign
2015-06-22,1.1964285714285712,0.4228571428571429,-0.5714285714285714,-0.2644444444444444,0.6748611111111111,-0.9471428571428572,1.3206349206349206,-1.2950000000000002,0.1174603174603174,0.06799999999999995,-0.2044444444444445,0.9351388888888889,-0.21724999999999967,0.9094444444444444,-0.4793650793650794,0.8688888888888887,-1.56875,-0.9973214285714284,1
2015-06-23,-1.56875,-0.2142857142857144,0.67,0.3855555555555554,-1.1044444444444443,-1.1940476190476192,-0.3019047619047619,-0.16249999999999987,0.33079365079365075,-0.15228571428571425,0.5633333333333332,0.030833333333333383,-0.07650000000000001,-0.21555555555555528,-0.1571428571428568,-0.5311111111111112,-0.9973214285714284,0.5630357142857143,0
2015-06-24,-0.9973214285714284,-0.033571428571428565,-0.4833333333333332,-0.4933333333333334,0.3615277777777778,-0.8704761904761905,0.5744444444444444,0.012500000000000068,-0.294920634920635,0.4795555555555555,-0.8866666666666667,0.5497500000000001,0.08750000000000008,-0.5008888888888889,0.2757142857142857,-0.7566666666666666,0.5630357142857143,-0.9871428571428572,0
2015-06-25,0.5630357142857143,-1.0542857142857145,-1.3666666666666667,-0.8366666666666667,-0.355,-0.27214285714285696,0.09412698412698413,-0.4075,-1.0069841269841269,0.3145555555555556,-0.2766666666666666,-1.0105,0.07975000000000004,0.3363333333333333,0.13349206349206366,0.37222222222222223,-0.9871428571428572,0.10250000000000004,1
2015-06-26,-0.9871428571428572,0.4758928571428571,-0.08902777777777747,-0.18222222222222229,-1.295833333333333,0.16500000000000048,-1.0887301587301588,0.57375,0.4255555555555559,0.504,-0.042222222222222605,1.2302499999999998,-0.15349999999999975,0.5452222222222223,-0.19238095238095232,0.6599999999999995,0.10250000000000004,0.7310714285714285,0
2015-06-29,0.10250000000000004,-0.17267857142857146,2.299583333333333,-0.06111111111111134,0.014027777777777778,0.4804761904761904,0.14238095238095236,-0.82,0.4565079365079364,1.2228888888888887,-0.06333333333333324,1.93675,-1.0307500000000005,-1.1467777777777777,-0.6461904761904762,-0.485555555555555,0.7310714285714285,-0.5376785714285713,1
2015-06-30,0.7310714285714285,0.6244642857142857,0.18847222222222226,0.3999999999999999,0.4284722222222222,-6.974761904761904,0.15809523809523812,-0.03750000000000009,-0.23539682539682544,-1.6595555555555557,-1.6988888888888893,-1.17025,1.35175,-0.6911111111111109,1.4393650793650794,-0.24222222222222234,-0.5376785714285713,-0.11446428571428575,1
2015-07-01,-0.5376785714285713,0.3148214285714287,-1.2773611111111112,0.6111111111111109,-0.9316666666666668,1.9016666666666664,0.2093650793650794,0.38625,-0.13365079365079366,-0.07944444444444443,0.3733333333333333,0.951,-0.2589999999999999,0.318888888888889,-1.7925396825396829,0.9788888888888888,-0.11446428571428575,0.3408928571428571,0
2015-07-02,-0.11446428571428575,-0.2566071428571427,0.12583333333333335,-0.013333333333333251,0.06263888888888887,2.315238095238095,-0.1715873015873015,0.36375,-1.1363492063492062,-0.023666666666666725,0.498888888888889,0.5985000000000001,0.5062500000000003,-0.5902222222222223,1.1866666666666668,1.6855555555555557,0.3408928571428571,0.061071428571428436,0
2015-07-06,0.3408928571428571,0.8744642857142856,0.00027777777777790447,0.02555555555555533,-0.675,-0.3799999999999999,-0.24746031746031746,-0.64,-0.6073015873015873,0.03788888888888897,0.5233333333333333,3.2735000000000003,1.3790000000000002,-0.24444444444444435,0.6123809523809522,1.2977777777777781,0.061071428571428436,0.5408928571428572,1
2015-07-07,0.061071428571428436,0.1575000000000002,1.3298611111111114,-1.1033333333333333,-0.9881944444444446,-1.3838095238095243,0.5299999999999998,0.17124999999999968,1.3406349206349204,0.09655555555555573,-0.4444444444444444,0.05025000000000013,0.6417499999999996,-0.3054444444444442,-0.6653968253968254,-0.2533333333333334,0.5408928571428572,0.2573214285714284,1
2015-07-08,0.5408928571428572,-0.6585714285714285,2.0413888888888887,0.0377777777777778,-0.5513888888888887,-0.3702380952380955,0.8603174603174605,0.29375,1.3225396825396825,-0.2290000000000001,0.3922222222222221,0.5237499999999999,-0.5670000000000001,-1.376777777777778,0.5566666666666664,0.023333333333333237,0.2573214285714284,-0.4046428571428571,1
2015-07-09,0.2573214285714284,-0.07267857142857159,0.9309722222222222,-0.3755555555555554,0.7909722222222222,0.5671428571428572,0.0992063492063493,0.37250000000000016,-0.928253968253968,-0.19611111111111112,-0.6933333333333334,-0.23800000000000002,-0.4864999999999999,-0.09911111111111136,0.04174603174603186,-0.7988888888888888,-0.4046428571428571,-0.010892857142857149,1
2015-07-10,-0.4046428571428571,0.07982142857142871,-0.1165277777777778,-0.6277777777777779,-0.051666666666666534,-0.3588095238095239,0.6628571428571428,0.15874999999999995,-0.7006349206349205,0.5404444444444444,0.5266666666666671,0.6415,0.8585000000000003,0.4782222222222222,0.1433333333333332,0.03444444444444439,-0.010892857142857149,-0.750892857142857,0
2015-07-13,-0.010892857142857149,0.2516071428571429,0.5308333333333329,-0.13555555555555565,-0.7293055555555554,-0.9554761904761904,-1.588253968253968,0.25625000000000003,-0.1033333333333334,0.5409999999999999,0.30222222222222217,0.08325000000000005,-0.4047500000000001,-0.2747777777777777,-0.08444444444444454,-1.752222222222222,-0.750892857142857,-0.07696428571428549,0
2015-07-14,-0.750892857142857,-0.7925,0.6399999999999999,0.3944444444444446,0.6663888888888888,0.17833333333333354,0.6392063492063492,-0.3287500000000001,1.437460317460317,-0.5398888888888889,-0.6722222222222222,1.1005,0.8600000000000003,-0.4534444444444444,1.3561904761904762,-0.27666666666666684,-0.07696428571428549,0.09732142857142856,0
2015-07-15,-0.07696428571428549,0.5558928571428571,0.8272222222222223,1.8833333333333329,0.484027777777778,-1.4702380952380951,0.7706349206349209,-0.059999999999999935,0.6528571428571426,-0.4851111111111112,-0.2433333333333333,-0.5482500000000001,-0.6192499999999999,-0.42077777777777786,-0.6582539682539688,-1.1522222222222225,0.09732142857142856,0.5326785714285716,0
2015-07-16,0.09732142857142856,-0.1010714285714286,1.0788888888888888,-0.047777777777777725,0.5645833333333335,0.3892857142857145,0.7276190476190475,0.54125,0.13,0.2495555555555555,-0.4611111111111111,0.34899999999999964,0.18475,-0.8623333333333333,-0.5630158730158731,-0.3577777777777777,0.5326785714285716,0.05839285714285719,1
2015-07-17,0.5326785714285716,1.885714285714286,1.7890277777777777,-0.0933333333333333,0.3393055555555556,-1.6314285714285717,0.6404761904761904,-0.69875,0.058888888888888775,-0.05555555555555555,0.25111111111111106,0.23225,0.9342500000000002,-0.5898888888888888,-0.8533333333333332,-0.2,0.05839285714285719,0.6773214285714286,1
2015-07-20,0.05839285714285719,1.325357142857143,-0.10986111111111108,1.6311111111111107,2.2213888888888893,-0.001904761904761798,-0.4075,0.8149999999999998,1.36015873015873,0.24955555555555564,-0.6011111111111109,-0.6277500000000001,-1.7572499999999998,1.833,0.11269841269841264,-0.5883333333333334,0.6773214285714286,-0.5253571428571429,1
2015-07-21,0.6773214285714286,1.8044642857142856,0.6984722222222222,-0.02888888888888885,-0.20569444444444454,-0.11023809523809514,-0.6008333333333333,0.08374999999999999,0.6149206349206349,0.08666666666666656,-0.3133333333333333,0.82675,0.18975000000000009,-0.542,-0.22825396825396824,-0.0070833333333334,-0.5253571428571429,-0.5248214285714285,1
2015-07-22,-0.5253571428571429,0.4835714285714287,0.9819444444444444,0.6133333333333335,0.8281944444444447,-1.6123809523809522,-0.53125,0.8300000000000002,-0.12174603174603173,-1.4988888888888894,1.5155555555555555,0.2869999999999999,0.4805000000000002,2.545,-0.2358730158730158,-0.9645833333333336,-0.5248214285714285,-0.6123214285714287,0
2015-07-23,-0.5248214285714285,-0.8364285714285713,-0.5534722222222221,-0.7433333333333332,0.5823611111111109,-0.12547619047619007,0.22166666666666665,1.055,0.9115873015873016,1.2065555555555558,0.8200000000000001,0.7904999999999998,-0.4812500000000002,0.655,-0.464285714285714,0.12444444444444447,-0.6123214285714287,-0.3121428571428575,0
2015-07-24,-0.6123214285714287,0.16982142857142846,-1.7119444444444445,-1.0411111111111109,0.6555555555555554,0.4921428571428571,0.1499999999999999,0.6350000000000002,-0.3858730158730159,0.20144444444444445,-1.3477777777777782,-0.201,0.6579999999999997,1.033,-0.2906349206349206,0.6200000000000001,-0.3121428571428575,-0.48875,0
2015-07-27,-0.3121428571428575,-0.5998214285714286,-0.8218055555555559,0.6555555555555552,0.5486111111111109,-0.8433333333333335,-0.1411111111111112,0.7812500000000002,-0.09650793650793643,-1.0928888888888886,0.5955555555555554,-0.87375,-0.19724999999999995,1.021,-1.2638095238095235,-0.16777777777777791,-0.48875,0.23749999999999996,0
2015-07-28,-0.48875,0.7728571428571428,-1.1190277777777775,-0.19777777777777766,-0.27402777777777776,0.5747619047619048,-1.6124999999999998,-0.27875000000000005,0.5858730158730159,-0.7413333333333334,0.35333333333333344,3.1175,-0.37725,0.914,-0.2785714285714286,1.1255555555555556,0.23749999999999996,0.8324999999999998,0
2015-07-29,0.23749999999999996,1.5751785714285718,-0.2908333333333335,1.3266666666666669,-0.012222222222222162,-0.35190476190476194,0.5006944444444444,-1.4862499999999998,1.6249206349206349,-1.1977777777777778,0.16555555555555554,-1.0655,1.028,0.5660000000000001,-0.3092063492063492,0.8566666666666666,0.8324999999999998,-0.40125,1
2015-07-30,0.8324999999999998,-0.3725,1.1104166666666666,1.83,-0.20680555555555566,0.04833333333333345,-0.9566666666666668,-2.315,-1.373968253968254,0.20122222222222214,-1.4022222222222218,-0.07550000000000012,0.31925,-1.275,1.6426984126984128,0.12888888888888886,-0.40125,1.1725,1
2015-07-31,-0.40125,-0.6391071428571429,1.6429166666666668,0.3111111111111111,0.2601388888888888,-0.7507142857142853,-0.18472222222222234,0.27874999999999994,-0.17190476190476195,0.07644444444444437,-2.0444444444444443,-0.8415000000000001,-0.4587499999999998,-0.3300000000000001,-1.7555555555555555,-0.3877777777777777,1.1725,-1.9425,0
2015-08-03,1.1725,0.9266071428571432,1.6670833333333333,0.9755555555555556,0.70625,-0.5357142857142857,1.3226388888888887,-0.3250000000000001,-0.5973015873015872,0.09255555555555553,-0.07333333333333332,-0.5379999999999998,-0.5817499999999999,0.599,1.1023809523809525,-0.13666666666666674,-1.9425,-1.4412499999999997,1
2015-08-04,-1.9425,0.2807142857142856,0.9158333333333332,-1.676666666666667,-0.7783333333333333,0.02976190476190471,-1.4391666666666665,0.3987500000000001,-4.542380952380952,-1.1112222222222223,0.2711111111111112,-2.0095,0.8612500000000001,-0.07499999999999983,-1.1247619047619049,-2.53,-1.4412499999999997,0.21749999999999992,0
2015-08-05,-1.4412499999999997,-1.0317857142857148,-0.9927777777777778,-0.4011111111111108,-1.3790277777777775,-0.692857142857143,1.26375,0.52,2.9468253968253966,-2.1133333333333333,-1.205555555555556,-0.0062500000000002,-2.8267500000000005,0.9910000000000004,-4.936984126984128,0.5766666666666667,0.21749999999999992,-0.6912499999999999,0
2015-08-06,0.21749999999999992,0.5128571428571428,4.873055555555554,1.7566666666666664,-0.5473611111111111,1.606666666666667,1.1390277777777778,0.02875,-0.17857142857142855,-3.2980000000000005,0.13888888888888895,-2.43875,-0.8654999999999998,-0.628,1.9714285714285715,-1.2566666666666666,-0.6912499999999999,0.59625,1
2015-08-07,-0.6912499999999999,-2.4360714285714287,-3.89,-0.015555555555555543,0.6565277777777779,0.9261904761904762,1.8702777777777773,-0.0800000000000003,-0.7142857142857142,0.6418888888888891,0.8066666666666669,1.1344999999999998,0.41275,-0.6479999999999996,-0.7909523809523809,-1.6522222222222225,0.59625,0.19125000000000006,0
2015-08-10,0.59625,0.8332142857142857,-1.1002777777777777,0.7300000000000002,-0.6236111111111111,2.0523809523809526,-3.041666666666667,-0.010000000000000007,-0.26476190476190475,0.3186666666666667,1.9344444444444449,1.6409999999999998,0.5827499999999994,-1.953,-1.5738095238095242,0.13777777777777767,0.19125000000000006,-0.8399999999999999,1
2015-08-11,0.19125000000000006,-0.619642857142857,-1.975694444444444,-0.9277777777777778,-0.05347222222222221,0.8785714285714283,-1.0875,1.67,-0.23539682539682535,0.3691111111111112,2.283333333333333,-0.5852499999999998,-0.3604999999999998,-0.255,-0.9314285714285716,0.8577777777777778,-0.8399999999999999,-0.7162499999999998,1
2015-08-12,-0.8399999999999999,1.417857142857143,4.471527777777778,0.4122222222222223,0.09569444444444447,-0.8835714285714282,-2.1731944444444444,0.32375000000000004,-0.5806349206349206,-0.20577777777777773,-0.6266666666666666,0.09550000000000004,-0.18699999999999994,0.935,0.5788888888888888,0.18777777777777774,-0.7162499999999998,0.5075000000000001,0
2015-08-13,-0.7162499999999998,0.7101785714285713,-0.039166666666666634,-1.0911111111111111,-0.537777777777778,0.12571428571428578,2.386805555555556,-0.2312500000000001,0.019523809523809416,0.003222222222222237,-0.24777777777777765,-0.934,0.3504999999999998,0.3990000000000001,-0.9761904761904759,-0.1133333333333334,0.5075000000000001,-0.26125,0
2015-08-14,0.5075000000000001,-0.8164285714285713,0.8224999999999999,-0.26888888888888884,1.3969444444444448,1.4561904761904765,-1.930416666666667,0.2825,0.2728571428571428,0.4866666666666669,-0.8055555555555556,1.3209999999999995,0.6450000000000001,-0.3480000000000001,1.6834920634920636,0.010000000000000037,-0.26125,0.26125,1
2015-08-17,-0.26125,0.01821428571428529,0.5640277777777778,-0.3866666666666663,0.7736111111111111,0.20095238095238108,0.17416666666666664,-0.5862500000000002,1.096825396825397,-0.13833333333333342,0.2877777777777779,0.9605,-0.3639999999999999,0.049999999999999815,-1.4169841269841268,-0.3111111111111111,0.26125,0.47,0
2015-08-18,0.26125,0.8085714285714285,1.0325,0.09999999999999998,-0.28152777777777793,1.2923809523809524,-2.5406944444444446,-0.3875000000000001,0.3644444444444441,0.2601111111111112,-0.4266666666666669,-0.5817500000000001,0.958,-0.8579999999999999,0.22126984126984128,0.3244444444444445,0.47,-0.61375,1
2015-08-19,0.47,1.205892857142857,-2.2838888888888893,-1.5533333333333337,-0.6366666666666667,1.677619047619048,-2.7463888888888888,0.19874999999999954,0.987936507936508,-0.2736666666666676,-0.3488888888888884,0.5684999999999998,-0.9735,0.6520000000000001,-0.8014285714285716,2.3344444444444443,-0.61375,-0.1575000000000002,1
2015-08-20,-0.61375,1.1160714285714282,-0.17958333333333346,-1.8188888888888892,-0.013888888888888841,-0.017380952380952497,0.346527777777778,0.3912499999999999,0.3293650793650795,-0.5899999999999999,-1.16,-1.1495000000000002,0.8562499999999997,0.11900000000000001,0.5509523809523809,1.0166666666666666,-0.1575000000000002,0.39875,0
2015-08-21,-0.1575000000000002,0.29535714285714265,-1.3380555555555556,-1.6422222222222222,0.9131944444444446,0.2016666666666671,-1.6631944444444446,1.6724999999999994,0.5396825396825395,0.449333333333334,-0.9811111111111112,-1.6862500000000002,1.2337500000000006,1.1109999999999989,-0.7144444444444438,1.6533333333333329,0.39875,0.017500000000000068,0
2015-08-24,0.39875,-0.02767857142857133,-0.6541666666666668,0.6622222222222223,-0.4920833333333333,-2.349047619047619,1.2423611111111112,0.4124999999999999,1.2503174603174605,2.057222222222222,0.44,-1.2167499999999998,0.19600000000000006,-1.3789999999999998,0.6625396825396825,-0.7888888888888889,0.017500000000000068,-0.18250000000000036,1
2015-08-25,0.017500000000000068,0.3924999999999996,0.8438888888888891,0.03555555555555623,-0.3458333333333332,0.03333333333333277,1.7156944444444446,-1.0049999999999994,-1.0766666666666669,-1.4177777777777782,0.4733333333333336,0.16474999999999973,1.0725000000000002,0.6259999999999999,1.8553968253968252,-1.2277777777777776,-0.18250000000000036,0.47375,1
2015-08-26,-0.18250000000000036,-3.4946428571428565,-3.0066666666666677,1.068888888888889,0.5065277777777779,-0.257142857142858,0.4476388888888887,0.9250000000000004,0.8634920634920631,-0.506777777777778,0.4777777777777774,0.99175,-2.5635,1.1909999999999994,-0.7844444444444447,0.07111111111111112,0.47375,-0.30875,0
2015-08-27,0.47375,0.1691071428571428,-0.9998611111111109,-0.3500000000000001,-0.415,0.6026190476190474,0.3141666666666669,-0.48,-0.9114285714285716,0.2657777777777778,0.9011111111111109,-0.13100000000000026,-0.135,-0.733,-0.6174603174603175,0.5555555555555556,-0.30875,0.605,1
2015-08-28,-0.30875,-0.6301785714285716,-1.6786111111111108,1.047777777777778,-0.5616666666666668,0.2942857142857145,0.7719444444444444,-0.73875,-0.7906349206349206,0.28444444444444433,-1.1088888888888886,-0.6975,-2.3027500000000005,1.1520000000000001,-0.9496825396825396,1.7955555555555558,0.605,-1.53,0
2015-08-31,0.605,0.8294642857142853,-0.5238888888888891,-1.4755555555555555,-0.8983333333333325,-1.0411904761904762,0.8474999999999997,0.5675000000000003,0.3092063492063488,1.066444444444445,0.5499999999999998,0.8289999999999997,0.4864999999999995,-0.4840000000000004,0.1273015873015868,-0.2455555555555553,-1.53,0.73625,1
2015-09-01,-1.53,-0.0625,2.18625,1.4677777777777776,-0.04930555555555571,-1.0014285714285711,1.893333333333333,0.4187500000000004,0.10761904761904773,-0.8546666666666662,-0.1299999999999999,-1.00075,0.9359999999999996,0.4309999999999998,0.5806349206349206,0.8211111111111111,0.73625,-0.54625,0
2015-09-02,0.73625,0.10928571428571418,-0.76,-0.4255555555555556,-0.3565277777777773,-0.923095238095238,-1.9327777777777781,-1.10375,-0.4490476190476191,-0.8074444444444444,1.0077777777777777,-0.84825,-0.411,1.153,0.5542857142857139,0.4011111111111112,-0.54625,0.038750000000000284,1
2015-09-03,-0.54625,0.17499999999999974,-1.21875,0.4977777777777774,0.017916666666666803,-0.8335714285714282,-0.5472222222222223,-0.2637500000000004,0.3726984126984131,-0.0517777777777777,-1.096666666666667,0.7040000000000003,0.7635,-0.6119999999999999,-0.17523809523809494,0.24111111111111105,0.038750000000000284,0.04374999999999996,0
2015-09-04,0.038750000000000284,-0.4189285714285715,2.98625,-0.2855555555555553,-0.43819444444444455,-0.34857142857142875,-0.7454166666666668,-1.13125,-0.5526984126984127,0.2065555555555552,0.008888888888888502,-0.20400000000000015,0.4172499999999999,-0.5809999999999995,1.726825396825397,-1.3488888888888886,0.04374999999999996,-0.5974999999999999,1
2015-09-08,0.04374999999999996,-0.9542857142857144,-1.3265277777777778,0.0755555555555556,0.27125000000000044,-0.6364285714285713,0.8538888888888888,-0.013749999999999929,1.0403174603174603,-0.6558888888888889,-0.8733333333333333,-1.7185,0.5130000000000001,-0.6170000000000002,-0.8433333333333334,-0.3366666666666667,-0.5974999999999999,-5.6975,1
2015-09-09,-0.5974999999999999,1.137678571428571,1.8940277777777776,0.4322222222222224,0.18902777777777774,-1.6304761904761904,-1.80625,0.01999999999999996,0.8177777777777777,2.683555555555556,2.693333333333334,0.86625,-0.7842499999999999,0.7809999999999999,-0.6661904761904762,-0.5633333333333332,-5.6975,-0.90125,0
2015-09-10,-5.6975,0.8641071428571429,1.4601388888888889,0.3888888888888888,-0.7205555555555556,0.504047619047619,0.6866666666666668,-0.265,-0.9411111111111109,0.02877777777777777,-0.3355555555555557,-1.4775,0.35125,-0.08699999999999998,-4.963968253968255,0.9766666666666668,-0.90125,-0.6562499999999998,0
2015-09-11,-0.90125,-0.9605357142857142,0.4715277777777779,0.2188888888888889,0.06888888888888889,0.3109523809523809,-2.6241666666666665,-0.1887500000000002,-0.2636507936507936,-0.03877777777777769,-0.51,0.08699999999999998,0.45425,0.09600000000000004,-0.00968253968253968,0.2611111111111111,-0.6562499999999998,0.5174999999999998,0
2015-09-14,-0.6562499999999998,-0.9173214285714288,0.7672222222222222,-0.22555555555555584,0.2609722222222223,-1.3526190476190476,-1.1306944444444444,-0.7912500000000001,-0.7719047619047618,0.4115555555555557,-0.322222222222222,-1.89475,0.23424999999999985,0.3949999999999998,-1.1633333333333336,0.9122222222222222,0.5174999999999998,0.4650000000000001,0
2015-09-15,0.5174999999999998,0.6739285714285714,-1.7719444444444443,-0.4144444444444445,0.5648611111111109,-1.2530952380952385,-2.3009722222222218,0.07624999999999993,-0.20047619047619056,-0.0922222222222222,-0.2044444444444442,0.74675,-0.8160000000000003,-1.568,0.5809523809523809,-0.08777777777777772,0.4650000000000001,-1.1,1
2015-09-16,0.4650000000000001,-0.2255357142857143,0.5312499999999999,0.4744444444444445,0.13041666666666668,1.818809523809524,-0.2927777777777777,0.94875,-1.1965079365079363,0.8192222222222221,0.5499999999999999,-0.08299999999999996,0.5325,-0.705,0.020158730158730043,0.5833333333333335,-1.1,0.59875,1
2015-09-17,-1.1,1.3921428571428571,0.3763888888888891,1.7788888888888894,0.3915277777777773,1.2938095238095235,-0.07472222222222212,0.2999999999999998,0.5309523809523813,1.1593333333333329,-0.3855555555555559,-0.8567500000000006,-0.11125000000000007,-0.2899999999999998,1.5452380952380949,0.4044444444444443,0.59875,0.5037500000000001,0
2015-09-18,0.59875,0.4310714285714286,-0.4480555555555556,-0.6044444444444445,-0.12041666666666664,-0.8314285714285714,2.1854166666666663,-1.3425000000000002,0.2512698412698413,-1.0338888888888889,-0.035555555555555673,0.5862499999999997,-0.57325,2.239,-2.056507936507937,-0.3133333333333334,0.5037500000000001,0.61625,1
2015-09-21,0.5037500000000001,1.4355357142857148,0.9031944444444442,-1.4933333333333336,0.5536111111111109,-0.4226190476190479,-0.4522222222222221,-0.5312499999999991,-0.7012698412698413,0.06988888888888889,0.3322222222222222,1.24825,-0.6247499999999999,0.6110000000000004,-0.3676190476190475,0.24,0.61625,-0.93,1
2015-09-22,0.61625,1.9823214285714288,0.37513888888888897,-1.0788888888888888,0.1993055555555556,-0.35261904761904783,-0.7570833333333333,-0.3912499999999999,-0.28222222222222226,-0.37233333333333335,-0.2199999999999998,-0.04600000000000004,0.17100000000000004,-0.26199999999999984,0.16095238095238107,0.06,-0.93,0.96625,1
2015-09-23,-0.93,2.4594642857142857,-1.4726388888888893,-1.9177777777777771,-0.6183333333333334,2.24047619047619,-1.684583333333333,-0.78,0.9185714285714286,-1.0916666666666668,-1.5477777777777777,-1.49225,0.4515000000000001,0.4780000000000001,0.4677777777777777,-1.3277777777777775,0.96625,-2.8375000000000012,0
2015-09-24,0.96625,-0.31267857142857114,-0.17125000000000015,-1.1444444444444444,0.17055555555555546,0.6342857142857143,-0.11874999999999993,-1.8087500000000003,0.7563492063492063,-1.7248888888888885,-0.44333333333333336,-2.7195,-0.5055000000000001,0.81,-0.4531746031746031,-0.23555555555555566,-2.8375000000000012,-0.8862500000000002,1
